term1,term2,relation
simoniense,serviço_de_limpeza,synonym
simoniense,serviço_de_quarto,synonym
simoniense,alojamento,synonym
simoniense,service,synonym
simoniense,cortina,synonym
simoniense,lavatório,synonym
simoniense,torneira,synonym
simoniense,roupão,synonym
simoniense,produtos_de_higiene,synonym
simoniense,estacionamento,synonym
simoniense,acesso_à_internet,synonym
simoniense,berço,synonym
simoniense,sistema_de_aquecimento,synonym
simoniense,duplo,synonym
simoniense,sauna,synonym
simoniense,conforto,synonym
simoniense,luxo,synonym
tinto,pensão,synonym
tinto,serviço_de_quarto,synonym
tinto,cortina,synonym
tinto,lavatório,synonym
tinto,torneira,synonym
tinto,berço,synonym
tinto,sistema_de_aquecimento,synonym
sene,acomodação,synonym
sene,pensão,synonym
sene,apartamento,synonym
sene,motel,synonym
sene,rua,synonym
sene,motorista,synonym
sene,monumento,synonym
sene,pontos_de_interesse,synonym
sene,arena,synonym
sene,centro_da_cidade,synonym
sene,gerência,synonym
sene,porteiro,synonym
sene,quarto_de_hotel,synonym
sene,almoço,synonym
sene,serviço_de_limpeza,synonym
sene,serviço_de_quarto,synonym
sene,alojamento,synonym
sene,service,synonym
sene,cortina,synonym
sene,lavatório,synonym
sene,torneira,synonym
sene,produtos_de_higiene,synonym
sene,estacionamento,synonym
sene,acesso_à_internet,synonym
sene,berço,synonym
sene,sistema_de_aquecimento,synonym
sene,duplo,synonym
sene,sauna,synonym
sene,conforto,synonym
sene,luxo,synonym
esquerdo,acomodação,synonym
esquerdo,motel,synonym
esquerdo,país,synonym
esquerdo,rua,synonym
esquerdo,monumento,synonym
esquerdo,pontos_de_interesse,synonym
esquerdo,arena,synonym
esquerdo,centro_da_cidade,synonym
esquerdo,quarto_de_hotel,synonym
esquerdo,almoço,synonym
esquerdo,alojamento,synonym
esquerdo,service,synonym
esquerdo,sauna,synonym
esquerdo,conforto,synonym
esquerdo,luxo,synonym
sortir,pensão,synonym
sortir,apartamento,synonym
sortir,motel,synonym
sortir,rua,synonym
sortir,motorista,synonym
sortir,arena,synonym
sortir,centro_da_cidade,synonym
sortir,gerência,synonym
sortir,porteiro,synonym
sortir,quarto_de_hotel,synonym
sortir,almoço,synonym
sortir,serviço_de_limpeza,synonym
sortir,serviço_de_quarto,synonym
sortir,casal,synonym
sortir,alojamento,synonym
sortir,service,synonym
sortir,cortina,synonym
sortir,lavatório,synonym
sortir,torneira,synonym
sortir,produtos_de_higiene,synonym
sortir,acesso_à_internet,synonym
sortir,berço,synonym
sortir,sistema_de_aquecimento,synonym
sortir,duplo,synonym
sortir,sauna,synonym
sortir,conforto,synonym
sortir,luxo,synonym
espaçar,travesseiro,synonym
espaçar,banheira,synonym
banheiro,chuveiro,synonym
banheiro,banheiro,synonym
iluminação,travesseiro,synonym
iluminação,colchão,synonym
iluminação,espelho,synonym
iluminação,roupão,synonym
iluminação,casa_de_banho,synonym
iluminação,suíte,synonym
bacana,acomodação,synonym
bacana,pensão,synonym
bacana,apartamento,synonym
bacana,motel,synonym
bacana,rua,synonym
bacana,motorista,synonym
bacana,monumento,synonym
bacana,pontos_de_interesse,synonym
bacana,arena,synonym
bacana,centro_da_cidade,synonym
bacana,gerência,synonym
bacana,porteiro,synonym
bacana,quarto_de_hotel,synonym
bacana,almoço,synonym
bacana,serviço_de_limpeza,synonym
bacana,serviço_de_quarto,synonym
bacana,alojamento,synonym
bacana,service,synonym
bacana,cortina,synonym
bacana,lavatório,synonym
bacana,torneira,synonym
bacana,produtos_de_higiene,synonym
bacana,estacionamento,synonym
bacana,acesso_à_internet,synonym
bacana,berço,synonym
bacana,sistema_de_aquecimento,synonym
bacana,duplo,synonym
bacana,sauna,synonym
bacana,conforto,synonym
bacana,luxo,synonym
confortar,acomodação,synonym
confortar,pensão,synonym
confortar,motel,synonym
confortar,rua,synonym
confortar,arena,synonym
confortar,centro_da_cidade,synonym
confortar,quarto_de_hotel,synonym
confortar,almoço,synonym
confortar,serviço_de_limpeza,synonym
confortar,serviço_de_quarto,synonym
confortar,alojamento,synonym
confortar,service,synonym
confortar,cortina,synonym
confortar,lavatório,synonym
confortar,torneira,synonym
confortar,produtos_de_higiene,synonym
confortar,acesso_à_internet,synonym
confortar,sistema_de_aquecimento,synonym
confortar,duplo,synonym
confortar,sauna,synonym
confortar,conforto,synonym
confortar,luxo,synonym
facilidade,facilidade,synonym
ambientar,acomodação,synonym
ambientar,pensão,synonym
ambientar,apartamento,synonym
ambientar,motel,synonym
ambientar,rua,synonym
ambientar,motorista,synonym
ambientar,monumento,synonym
ambientar,arena,synonym
ambientar,centro_da_cidade,synonym
ambientar,gerência,synonym
ambientar,porteiro,synonym
ambientar,quarto_de_hotel,synonym
ambientar,almoço,synonym
ambientar,serviço_de_limpeza,synonym
ambientar,serviço_de_quarto,synonym
ambientar,alojamento,synonym
ambientar,service,synonym
ambientar,cortina,synonym
ambientar,lavatório,synonym
ambientar,torneira,synonym
ambientar,roupão,synonym
ambientar,produtos_de_higiene,synonym
ambientar,acesso_à_internet,synonym
ambientar,berço,synonym
ambientar,sistema_de_aquecimento,synonym
ambientar,duplo,synonym
ambientar,sauna,synonym
ambientar,conforto,synonym
ambientar,luxo,synonym
filho,gerência,synonym
filho,porteiro,synonym
filho,família,synonym
filho,berço,synonym
jardim,jardim,synonym
pequeno,acomodação,synonym
pequeno,pensão,synonym
pequeno,apartamento,synonym
pequeno,motel,synonym
pequeno,rua,synonym
pequeno,motorista,synonym
pequeno,arena,synonym
pequeno,centro_da_cidade,synonym
pequeno,gerência,synonym
pequeno,porteiro,synonym
pequeno,quarto_de_hotel,synonym
pequeno,almoço,synonym
pequeno,serviço_de_limpeza,synonym
pequeno,serviço_de_quarto,synonym
pequeno,casal,synonym
pequeno,alojamento,synonym
pequeno,service,synonym
pequeno,espelho,synonym
pequeno,cortina,synonym
pequeno,lavatório,synonym
pequeno,torneira,synonym
pequeno,roupão,synonym
pequeno,produtos_de_higiene,synonym
pequeno,estacionamento,synonym
pequeno,acesso_à_internet,synonym
pequeno,lavanderia,synonym
pequeno,berço,synonym
pequeno,sistema_de_aquecimento,synonym
pequeno,duplo,synonym
pequeno,suíte,synonym
pequeno,sauna,synonym
pequeno,conforto,synonym
pequeno,luxo,synonym
semana,pensão,synonym
semana,motel,synonym
semana,motorista,synonym
semana,arena,synonym
semana,gerência,synonym
semana,porteiro,synonym
semana,quarto_de_hotel,synonym
semana,família,synonym
semana,acesso_à_internet,synonym
semana,berço,synonym
semana,conforto,synonym
julho,acomodação,synonym
julho,pensão,synonym
julho,apartamento,synonym
julho,motel,synonym
julho,rua,synonym
julho,motorista,synonym
julho,monumento,synonym
julho,arena,synonym
julho,centro_da_cidade,synonym
julho,gerência,synonym
julho,porteiro,synonym
julho,quarto_de_hotel,synonym
julho,almoço,synonym
julho,serviço_de_limpeza,synonym
julho,serviço_de_quarto,synonym
julho,casal,synonym
julho,família,synonym
julho,alojamento,synonym
julho,service,synonym
julho,cortina,synonym
julho,lavatório,synonym
julho,torneira,synonym
julho,roupão,synonym
julho,produtos_de_higiene,synonym
julho,estacionamento,synonym
julho,acesso_à_internet,synonym
julho,berço,synonym
julho,sistema_de_aquecimento,synonym
julho,duplo,synonym
julho,sauna,synonym
julho,conforto,synonym
julho,luxo,synonym
decepção,acomodação,synonym
decepção,pensão,synonym
decepção,motel,synonym
decepção,rua,synonym
decepção,motorista,synonym
decepção,arena,synonym
decepção,centro_da_cidade,synonym
decepção,gerência,synonym
decepção,porteiro,synonym
decepção,quarto_de_hotel,synonym
decepção,almoço,synonym
decepção,serviço_de_quarto,synonym
decepção,família,synonym
decepção,alojamento,synonym
decepção,service,synonym
decepção,cortina,synonym
decepção,lavatório,synonym
decepção,torneira,synonym
decepção,produtos_de_higiene,synonym
decepção,acesso_à_internet,synonym
decepção,berço,synonym
decepção,sistema_de_aquecimento,synonym
decepção,sauna,synonym
decepção,conforto,synonym
decepção,luxo,synonym
maravilhoso,acomodação,synonym
maravilhoso,pensão,synonym
maravilhoso,motel,synonym
maravilhoso,rua,synonym
maravilhoso,motorista,synonym
maravilhoso,arena,synonym
maravilhoso,centro_da_cidade,synonym
maravilhoso,gerência,synonym
maravilhoso,porteiro,synonym
maravilhoso,quarto_de_hotel,synonym
maravilhoso,almoço,synonym
maravilhoso,serviço_de_limpeza,synonym
maravilhoso,serviço_de_quarto,synonym
maravilhoso,alojamento,synonym
maravilhoso,service,synonym
maravilhoso,cortina,synonym
maravilhoso,lavatório,synonym
maravilhoso,torneira,synonym
maravilhoso,roupão,synonym
maravilhoso,produtos_de_higiene,synonym
maravilhoso,acesso_à_internet,synonym
maravilhoso,berço,synonym
maravilhoso,sistema_de_aquecimento,synonym
maravilhoso,duplo,synonym
maravilhoso,sauna,synonym
maravilhoso,conforto,synonym
maravilhoso,luxo,synonym
corrido,acomodação,synonym
corrido,pensão,synonym
corrido,apartamento,synonym
corrido,motel,synonym
corrido,país,synonym
corrido,rua,synonym
corrido,motorista,synonym
corrido,monumento,synonym
corrido,pontos_de_interesse,synonym
corrido,arena,synonym
corrido,centro_da_cidade,synonym
corrido,gerência,synonym
corrido,porteiro,synonym
corrido,quarto_de_hotel,synonym
corrido,almoço,synonym
corrido,serviço_de_limpeza,synonym
corrido,serviço_de_quarto,synonym
corrido,alojamento,synonym
corrido,service,synonym
corrido,cortina,synonym
corrido,lavatório,synonym
corrido,torneira,synonym
corrido,produtos_de_higiene,synonym
corrido,estacionamento,synonym
corrido,acesso_à_internet,synonym
corrido,berço,synonym
corrido,sistema_de_aquecimento,synonym
corrido,duplo,synonym
corrido,sauna,synonym
corrido,conforto,synonym
corrido,luxo,synonym
distância,igreja,synonym
distância,parque,synonym
quarteirão,igreja,synonym
quarteirão,parque,synonym
apartamento,pensão,synonym
apartamento,apartamento,synonym
apartamento,motel,synonym
apartamento,rua,synonym
apartamento,motorista,synonym
apartamento,arena,synonym
apartamento,gerência,synonym
apartamento,porteiro,synonym
apartamento,quarto_de_hotel,synonym
apartamento,almoço,synonym
apartamento,serviço_de_quarto,synonym
apartamento,casal,synonym
apartamento,service,synonym
apartamento,cortina,synonym
apartamento,lavatório,synonym
apartamento,torneira,synonym
apartamento,produtos_de_higiene,synonym
apartamento,acesso_à_internet,synonym
apartamento,berço,synonym
apartamento,sistema_de_aquecimento,synonym
apartamento,duplo,synonym
apartamento,suíte,synonym
apartamento,sauna,synonym
apartamento,conforto,synonym
apartamento,luxo,synonym
elevador,elevador,synonym
visto,monumento,synonym
lindo,praia,synonym
lindo,lavanderia,synonym
lindo,duplo,synonym
excelente,acomodação,synonym
excelente,pensão,synonym
excelente,motel,synonym
excelente,rua,synonym
excelente,arena,synonym
excelente,praia,synonym
excelente,gerência,synonym
excelente,porteiro,synonym
excelente,quarto_de_hotel,synonym
excelente,almoço,synonym
excelente,serviço_de_limpeza,synonym
excelente,serviço_de_quarto,synonym
excelente,alojamento,synonym
excelente,service,synonym
excelente,espelho,synonym
excelente,cortina,synonym
excelente,lavatório,synonym
excelente,torneira,synonym
excelente,roupão,synonym
excelente,produtos_de_higiene,synonym
excelente,acesso_à_internet,synonym
excelente,lavanderia,synonym
excelente,sistema_de_aquecimento,synonym
excelente,duplo,synonym
excelente,suíte,synonym
excelente,sauna,synonym
excelente,conforto,synonym
excelente,luxo,synonym
transformar,acomodação,synonym
transformar,pensão,synonym
transformar,apartamento,synonym
transformar,motel,synonym
transformar,rua,synonym
transformar,motorista,synonym
transformar,arena,synonym
transformar,centro_da_cidade,synonym
transformar,gerência,synonym
transformar,porteiro,synonym
transformar,quarto_de_hotel,synonym
transformar,almoço,synonym
transformar,serviço_de_limpeza,synonym
transformar,serviço_de_quarto,synonym
transformar,casal,synonym
transformar,família,synonym
transformar,alojamento,synonym
transformar,service,synonym
transformar,cortina,synonym
transformar,lavatório,synonym
transformar,torneira,synonym
transformar,produtos_de_higiene,synonym
transformar,acesso_à_internet,synonym
transformar,berço,synonym
transformar,sistema_de_aquecimento,synonym
transformar,duplo,synonym
transformar,sauna,synonym
transformar,conforto,synonym
transformar,luxo,synonym
reformar,apartamento,synonym
reformar,casal,synonym
reformar,lavatório,synonym
reformar,suíte,synonym
estações_de_metro,monumento,synonym
estações_de_metro,pontos_de_interesse,synonym
estações_de_metro,igreja,synonym
estações_de_metro,parque,synonym
republicar,acomodação,synonym
republicar,pensão,synonym
republicar,motel,synonym
republicar,país,synonym
republicar,rua,synonym
republicar,motorista,synonym
republicar,monumento,synonym
republicar,pontos_de_interesse,synonym
republicar,arena,synonym
republicar,centro_da_cidade,synonym
republicar,gerência,synonym
republicar,porteiro,synonym
republicar,quarto_de_hotel,synonym
republicar,almoço,synonym
republicar,serviço_de_limpeza,synonym
republicar,serviço_de_quarto,synonym
republicar,alojamento,synonym
republicar,service,synonym
republicar,cortina,synonym
republicar,lavatório,synonym
republicar,torneira,synonym
republicar,produtos_de_higiene,synonym
republicar,estacionamento,synonym
republicar,acesso_à_internet,synonym
republicar,berço,synonym
republicar,sistema_de_aquecimento,synonym
republicar,duplo,synonym
republicar,sauna,synonym
republicar,conforto,synonym
republicar,luxo,synonym
jaque,acomodação,synonym
jaque,pensão,synonym
jaque,apartamento,synonym
jaque,motel,synonym
jaque,rua,synonym
jaque,motorista,synonym
jaque,monumento,synonym
jaque,pontos_de_interesse,synonym
jaque,arena,synonym
jaque,centro_da_cidade,synonym
jaque,gerência,synonym
jaque,porteiro,synonym
jaque,quarto_de_hotel,synonym
jaque,almoço,synonym
jaque,serviço_de_limpeza,synonym
jaque,serviço_de_quarto,synonym
jaque,alojamento,synonym
jaque,service,synonym
jaque,cortina,synonym
jaque,lavatório,synonym
jaque,torneira,synonym
jaque,produtos_de_higiene,synonym
jaque,estacionamento,synonym
jaque,acesso_à_internet,synonym
jaque,berço,synonym
jaque,sistema_de_aquecimento,synonym
jaque,duplo,synonym
jaque,sauna,synonym
jaque,conforto,synonym
jaque,luxo,synonym
canal,praia,synonym
canal,serviço_de_limpeza,synonym
canal,serviço_de_quarto,synonym
canal,espelho,synonym
canal,cortina,synonym
canal,lavatório,synonym
canal,torneira,synonym
canal,roupão,synonym
canal,produtos_de_higiene,synonym
canal,casa_de_banho,synonym
canal,lavanderia,synonym
canal,sistema_de_aquecimento,synonym
canal,duplo,synonym
canal,suíte,synonym
canal,sauna,synonym
duchar,banheira,synonym
anti,acomodação,synonym
anti,pensão,synonym
anti,apartamento,synonym
anti,motel,synonym
anti,rua,synonym
anti,motorista,synonym
anti,monumento,synonym
anti,arena,synonym
anti,centro_da_cidade,synonym
anti,gerência,synonym
anti,porteiro,synonym
anti,quarto_de_hotel,synonym
anti,almoço,synonym
anti,serviço_de_limpeza,synonym
anti,serviço_de_quarto,synonym
anti,casal,synonym
anti,alojamento,synonym
anti,service,synonym
anti,espelho,synonym
anti,cortina,synonym
anti,lavatório,synonym
anti,torneira,synonym
anti,roupão,synonym
anti,produtos_de_higiene,synonym
anti,estacionamento,synonym
anti,acesso_à_internet,synonym
anti,berço,synonym
anti,sistema_de_aquecimento,synonym
anti,duplo,synonym
anti,suíte,synonym
anti,sauna,synonym
anti,conforto,synonym
anti,luxo,synonym
prejuízo,acomodação,synonym
prejuízo,pensão,synonym
prejuízo,apartamento,synonym
prejuízo,motel,synonym
prejuízo,rua,synonym
prejuízo,motorista,synonym
prejuízo,monumento,synonym
prejuízo,arena,synonym
prejuízo,centro_da_cidade,synonym
prejuízo,gerência,synonym
prejuízo,porteiro,synonym
prejuízo,quarto_de_hotel,synonym
prejuízo,almoço,synonym
prejuízo,serviço_de_limpeza,synonym
prejuízo,serviço_de_quarto,synonym
prejuízo,família,synonym
prejuízo,alojamento,synonym
prejuízo,service,synonym
prejuízo,cortina,synonym
prejuízo,lavatório,synonym
prejuízo,torneira,synonym
prejuízo,produtos_de_higiene,synonym
prejuízo,estacionamento,synonym
prejuízo,acesso_à_internet,synonym
prejuízo,berço,synonym
prejuízo,sistema_de_aquecimento,synonym
prejuízo,duplo,synonym
prejuízo,sauna,synonym
prejuízo,conforto,synonym
prejuízo,luxo,synonym
nas_proximidades_do,acomodação,synonym
nas_proximidades_do,pensão,synonym
nas_proximidades_do,apartamento,synonym
nas_proximidades_do,motel,synonym
nas_proximidades_do,rua,synonym
nas_proximidades_do,motorista,synonym
nas_proximidades_do,monumento,synonym
nas_proximidades_do,pontos_de_interesse,synonym
nas_proximidades_do,arena,synonym
nas_proximidades_do,centro_da_cidade,synonym
nas_proximidades_do,gerência,synonym
nas_proximidades_do,porteiro,synonym
nas_proximidades_do,quarto_de_hotel,synonym
nas_proximidades_do,almoço,synonym
nas_proximidades_do,serviço_de_limpeza,synonym
nas_proximidades_do,serviço_de_quarto,synonym
